Timestamp,Device_Type,Malware_Detection,Phishing_Attempts,Social_Media_Usage,VPN_Usage,Cyberbullying_Reports,Parental_Control_Alerts,Firewall_Logs,Login_Attempts,Download_Risk,Password_Strength,Data_Breach_Notifications,Online_Purchase_Risk,Education_Content_Usage,Age_Group,Geolocation,Public_Network_Usage,Network_Type,Hours_Online,Website_Visits,Peer_Interactions,Risky_Website_Visits,Cloud_Service_Usage,Unencrypted_Traffic,Ad_Clicks,Insecure_Login_Attempts,E_Safety_Awareness_Score,Malware_Exposure_Risk,Cybersecurity_Behavior_Category,Year,Month,Hour,DayOfWeek,Hours_Online_capped,Firewall_Logs_extreme,Password_Strength_enc,Social_Media_Usage_enc,Peer_Interactions_enc,E_Safety_Awareness_Score_enc,Education_Content_Usage_enc,Cybersecurity_Behavior_enc,Is_Minor
2023-10-26 07:00:00,Mobile,0,1,Low,0,0,0,3,4,0,Weak,0,0,Low,17-19,ASIA,0,WiFi,3.5780647,1,Low,0,1,0,0,0,High,0,Neutral,2023,10,7,Thursday,3.5780647,0,0,0,0,2,1,1,0
2023-10-26 08:00:00,Mobile,0,0,Medium,0,0,0,2,2,0,Moderate,0,0,None,17-19,Other,0,Cellular,0.19917557,3,Low,0,1,0,0,1,Moderate,0,Safe,2023,10,8,Thursday,0.19917557,0,1,1,0,1,0,0,0
2023-10-26 09:00:00,Mobile,0,0,Low,0,0,0,0,1,0,Weak,0,0,None,13-16,US,0,Cellular,1.942527,5,Low,0,0,0,0,0,Low,1,Safe,2023,10,9,Thursday,1.942527,0,0,0,0,0,0,0,0
2023-10-26 10:00:00,Mobile,0,0,Low,1,0,1,2,1,0,Weak,0,0,Low,13-16,EU,0,WiFi,0.1218861,3,Low,0,0,0,0,0,Low,1,Safe,2023,10,10,Thursday,0.1218861,0,0,0,0,0,1,0,0
2023-10-26 11:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,WiFi,1.1411356,3,Low,0,0,0,0,0,High,1,Risky,2023,10,11,Thursday,1.1411356,0,0,0,0,2,0,2,0
2023-10-26 12:00:00,Mobile,0,0,Low,0,0,1,3,2,0,Weak,0,0,None,13-16,US,1,Cellular,6.333099,1,Low,0,0,0,0,0,High,0,Safe,2023,10,12,Thursday,6.333099,0,0,0,0,2,0,0,0
2023-10-26 13:00:00,Mobile,0,1,Medium,0,0,0,1,1,1,Weak,0,0,None,17-19,US,0,Ethernet,0.12586726,5,Low,0,0,0,0,0,Moderate,0,Safe,2023,10,13,Thursday,0.12586726,0,0,1,0,1,0,0,0
2023-10-26 14:00:00,Tablet,0,1,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,Cellular,2.006907,1,Low,0,0,0,0,0,Low,0,Safe,2023,10,14,Thursday,2.006907,0,0,0,0,0,0,0,0
2023-10-26 15:00:00,Mobile,0,0,Low,0,0,0,2,2,0,Weak,0,0,None,13-16,EU,1,WiFi,2.912711,4,Low,0,1,1,0,0,Low,0,Safe,2023,10,15,Thursday,2.912711,0,0,0,0,0,0,0,0
2023-10-26 16:00:00,Mobile,1,0,Low,0,0,0,1,1,0,Weak,0,0,High,17-19,US,0,WiFi,1.187781,0,Low,0,0,0,1,0,Low,0,Neutral,2023,10,16,Thursday,1.187781,0,0,0,0,0,2,1,0
2023-10-26 17:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,1,Cellular,0.4851774,2,Low,0,0,0,0,0,Low,0,Risky,2023,10,17,Thursday,0.4851774,0,0,0,0,0,0,2,0
2023-10-26 18:00:00,Tablet,0,0,High,0,0,0,3,1,0,Weak,0,0,None,13-16,ASIA,0,WiFi,1.0680479,3,Low,0,0,0,0,0,Low,1,Safe,2023,10,18,Thursday,1.0680479,0,0,2,0,0,0,0,0
2023-10-26 19:00:00,Mobile,0,0,High,0,0,0,0,1,0,Weak,0,0,Low,<13,US,0,WiFi,3.0201879,3,Low,0,0,0,0,0,Low,1,Safe,2023,10,19,Thursday,3.0201879,0,0,2,0,0,1,0,1
2023-10-26 20:00:00,Mobile,0,0,Medium,1,1,0,0,3,1,Weak,0,0,Low,13-16,Other,0,WiFi,3.6178896,6,Low,0,0,0,1,0,Low,0,Neutral,2023,10,20,Thursday,3.6178896,0,0,1,0,0,1,1,0
2023-10-26 21:00:00,Mobile,0,0,Low,0,0,0,1,4,0,Weak,0,0,None,13-16,US,0,WiFi,2.236577,6,Low,0,0,0,0,0,Low,0,Risky,2023,10,21,Thursday,2.236577,0,0,0,0,0,0,2,0
2023-10-26 22:00:00,Mobile,0,0,Low,0,0,0,2,3,0,Weak,0,0,High,13-16,EU,0,WiFi,0.87568945,4,Low,0,0,0,0,0,Moderate,1,Neutral,2023,10,22,Thursday,0.87568945,0,0,0,0,1,2,1,0
2023-10-26 23:00:00,Laptop,0,0,High,0,0,0,4,1,0,Weak,0,0,High,13-16,US,0,WiFi,2.2531583,6,Low,0,0,1,0,0,Low,0,Risky,2023,10,23,Thursday,2.2531583,0,0,2,0,0,2,2,0
2023-10-27 00:00:00,Laptop,0,0,High,0,0,1,3,1,1,Weak,0,0,None,13-16,US,1,Cellular,2.9686115,0,Low,0,0,0,0,0,Low,0,Safe,2023,10,0,Friday,2.9686115,0,0,2,0,0,0,0,0
2023-10-27 01:00:00,Laptop,0,0,Low,0,0,0,2,1,0,Weak,0,0,Low,13-16,Other,0,WiFi,1.6901767,2,Low,0,1,0,0,0,Low,0,Safe,2023,10,1,Friday,1.6901767,0,0,0,0,0,1,0,0
2023-10-27 02:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Moderate,0,0,None,13-16,Other,0,Other,0.03132924,1,Low,0,0,0,0,0,High,0,Safe,2023,10,2,Friday,0.03132924,0,1,0,0,2,0,0,0
2023-10-27 03:00:00,Mobile,0,1,Low,1,0,0,3,2,0,Weak,0,0,None,13-16,US,0,Other,1.3176546,6,High,0,0,0,0,0,High,0,Neutral,2023,10,3,Friday,1.3176546,0,0,0,2,2,0,1,0
2023-10-27 04:00:00,Desktop,0,1,Low,0,0,0,2,1,0,Weak,0,0,High,17-19,US,1,Cellular,3.1432085,3,Low,0,0,1,0,0,Moderate,0,Safe,2023,10,4,Friday,3.1432085,0,0,0,0,1,2,0,0
2023-10-27 05:00:00,Mobile,0,0,Low,0,0,0,6,1,0,Weak,0,0,None,17-19,EU,0,WiFi,1.347466,5,Low,0,0,0,0,0,High,0,Neutral,2023,10,5,Friday,1.347466,0,0,0,0,2,0,1,0
2023-10-27 06:00:00,Mobile,0,0,Low,0,0,0,4,3,0,Strong,0,0,None,13-16,EU,0,WiFi,3.2055006,1,Low,0,0,1,0,0,Low,0,Safe,2023,10,6,Friday,3.2055006,0,2,0,0,0,0,0,0
2023-10-27 07:00:00,Laptop,0,0,Low,1,0,0,2,5,0,Weak,0,0,None,13-16,US,0,WiFi,2.3883288,1,Low,0,0,0,0,1,Moderate,0,Neutral,2023,10,7,Friday,2.3883288,0,0,0,0,1,0,1,0
2023-10-27 08:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Moderate,0,0,Low,13-16,US,1,WiFi,2.7818503,2,Low,0,0,0,0,0,Low,0,Safe,2023,10,8,Friday,2.7818503,0,1,0,0,0,1,0,0
2023-10-27 09:00:00,Mobile,0,1,Medium,0,0,1,2,1,0,Weak,0,0,None,13-16,US,0,WiFi,2.8082936,2,Low,0,0,0,0,0,Low,0,Safe,2023,10,9,Friday,2.8082936,0,0,1,0,0,0,0,0
2023-10-27 10:00:00,Mobile,0,1,High,0,0,0,2,1,0,Weak,0,0,Low,13-16,US,0,WiFi,1.9436194,5,Low,0,0,0,0,0,Low,0,Safe,2023,10,10,Friday,1.9436194,0,0,2,0,0,1,0,0
2023-10-27 11:00:00,Mobile,0,0,Medium,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,Ethernet,0.5102627,5,Low,0,0,0,1,1,Moderate,0,Neutral,2023,10,11,Friday,0.5102627,0,0,1,0,1,0,1,0
2023-10-27 12:00:00,Laptop,0,0,Medium,0,0,0,3,5,1,Weak,0,0,High,13-16,US,0,Cellular,0.70887244,4,Low,0,1,0,0,0,Moderate,0,Risky,2023,10,12,Friday,0.70887244,0,0,1,0,1,2,2,0
2023-10-27 13:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,1,WiFi,0.22327948,3,Low,0,0,0,1,0,Moderate,1,Safe,2023,10,13,Friday,0.22327948,0,0,0,0,1,0,0,0
2023-10-27 14:00:00,Mobile,0,0,Low,1,0,0,4,1,0,Moderate,0,0,None,13-16,US,0,WiFi,0.039123014,4,Low,0,0,0,0,0,High,0,Neutral,2023,10,14,Friday,0.039123014,0,1,0,0,2,0,1,0
2023-10-27 15:00:00,Laptop,0,1,Low,0,0,0,3,3,0,Weak,0,0,High,17-19,US,1,Cellular,0.9403271,2,Low,0,1,0,0,0,Moderate,0,Neutral,2023,10,15,Friday,0.9403271,0,0,0,0,1,2,1,0
2023-10-27 16:00:00,Desktop,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,<13,ASIA,0,Cellular,1.3307618,4,Medium,0,0,0,1,0,Low,1,Neutral,2023,10,16,Friday,1.3307618,0,0,0,1,0,0,1,1
2023-10-27 17:00:00,Tablet,0,0,Low,0,0,0,4,1,1,Weak,0,0,None,13-16,ASIA,1,Cellular,3.7280583,2,Low,0,0,0,1,0,Low,0,Neutral,2023,10,17,Friday,3.7280583,0,0,0,0,0,0,1,0
2023-10-27 18:00:00,Tablet,0,0,Low,0,0,0,1,3,0,Moderate,0,0,High,17-19,Other,0,Cellular,2.2104316,6,Low,0,1,0,0,1,Low,1,Neutral,2023,10,18,Friday,2.2104316,0,1,0,0,0,2,1,0
2023-10-27 19:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Moderate,0,0,None,17-19,US,0,WiFi,3.2368608,4,Medium,0,0,0,0,1,Moderate,0,Safe,2023,10,19,Friday,3.2368608,0,1,0,1,1,0,0,0
2023-10-27 20:00:00,Desktop,0,1,Low,0,0,0,1,5,0,Weak,0,0,None,13-16,US,0,WiFi,1.5447114,4,Low,0,0,0,0,0,Moderate,0,Safe,2023,10,20,Friday,1.5447114,0,0,0,0,1,0,0,0
2023-10-27 21:00:00,Mobile,0,0,Low,1,0,0,3,2,0,Weak,0,0,Low,13-16,Other,0,WiFi,3.7700841,3,Low,0,0,0,0,0,Moderate,0,Safe,2023,10,21,Friday,3.7700841,0,0,0,0,1,1,0,0
2023-10-27 22:00:00,Tablet,0,0,Medium,0,0,0,1,1,0,Weak,0,0,Low,13-16,US,0,Ethernet,0.18511382,4,High,0,1,0,0,0,Low,0,Safe,2023,10,22,Friday,0.18511382,0,0,1,2,0,1,0,0
2023-10-27 23:00:00,Mobile,0,0,Low,0,0,0,3,2,0,Weak,0,0,None,13-16,US,0,WiFi,2.1196737,4,Low,0,1,0,0,0,Moderate,1,Safe,2023,10,23,Friday,2.1196737,0,0,0,0,1,0,0,0
2023-10-28 00:00:00,Mobile,0,1,Low,0,0,0,0,1,0,Weak,0,0,Low,17-19,US,0,Cellular,2.2882416,3,High,0,0,0,0,0,Moderate,1,Safe,2023,10,0,Saturday,2.2882416,0,0,0,2,1,1,0,0
2023-10-28 01:00:00,Mobile,0,1,Low,0,0,0,0,1,0,Weak,0,0,None,13-16,US,0,WiFi,0.7958807,2,Low,0,0,0,0,0,Low,0,Neutral,2023,10,1,Saturday,0.7958807,0,0,0,0,0,0,1,0
2023-10-28 02:00:00,Tablet,0,1,High,0,0,1,0,1,0,Weak,0,0,None,17-19,US,1,WiFi,3.1458871,3,Low,0,1,0,0,0,Moderate,1,Neutral,2023,10,2,Saturday,3.1458871,0,0,2,0,1,0,1,0
2023-10-28 03:00:00,Mobile,0,1,Low,0,0,1,1,1,0,Weak,0,0,None,13-16,EU,0,WiFi,3.217993,2,Low,1,0,0,0,0,Low,0,Safe,2023,10,3,Saturday,3.217993,0,0,0,0,0,0,0,0
2023-10-28 04:00:00,Tablet,0,0,High,0,0,0,0,1,1,Weak,0,0,High,<13,ASIA,0,Ethernet,0.5831174,1,Low,0,0,0,0,0,Moderate,0,Risky,2023,10,4,Saturday,0.5831174,0,0,2,0,1,2,2,1
2023-10-28 05:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Moderate,0,0,Low,13-16,Other,1,WiFi,0.46156177,4,Low,0,0,0,0,0,High,0,Safe,2023,10,5,Saturday,0.46156177,0,1,0,0,2,1,0,0
2023-10-28 06:00:00,Mobile,0,0,Low,0,0,0,2,2,0,Strong,0,0,None,13-16,US,0,WiFi,0.36395556,0,High,0,0,0,1,0,Low,0,Safe,2023,10,6,Saturday,0.36395556,0,2,0,2,0,0,0,0
2023-10-28 07:00:00,Laptop,1,2,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,WiFi,0.05344256,7,Low,0,1,0,0,0,Low,0,Safe,2023,10,7,Saturday,0.05344256,0,0,0,0,0,0,0,0
2023-10-28 08:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,High,13-16,ASIA,0,WiFi,5.6335464,3,Low,0,0,0,0,1,Low,0,Safe,2023,10,8,Saturday,5.6335464,0,0,0,0,0,2,0,0
2023-10-28 09:00:00,Mobile,0,0,Low,0,0,0,0,5,0,Weak,0,0,None,17-19,US,0,WiFi,0.18428142,1,Low,0,0,0,0,0,Moderate,1,Safe,2023,10,9,Saturday,0.18428142,0,0,0,0,1,0,0,0
2023-10-28 10:00:00,Tablet,0,0,Low,0,0,0,1,3,0,Weak,0,0,High,13-16,US,0,Other,1.1609728,4,Low,0,0,0,1,0,High,0,Neutral,2023,10,10,Saturday,1.1609728,0,0,0,0,2,2,1,0
2023-10-28 11:00:00,Tablet,0,0,Low,1,0,0,1,1,0,Weak,0,0,None,13-16,US,0,Cellular,1.7215362,3,Low,0,0,0,1,0,High,1,Safe,2023,10,11,Saturday,1.7215362,0,0,0,0,2,0,0,0
2023-10-28 12:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,17-19,US,0,WiFi,2.036055,3,Low,0,0,0,0,0,Moderate,1,Safe,2023,10,12,Saturday,2.036055,0,0,0,0,1,0,0,0
2023-10-28 13:00:00,Tablet,0,0,Low,0,0,0,3,1,0,Weak,0,0,High,13-16,US,0,WiFi,0.21384478,2,Medium,0,1,0,0,0,Low,1,Safe,2023,10,13,Saturday,0.21384478,0,0,0,1,0,2,0,0
2023-10-28 14:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Moderate,0,0,None,17-19,ASIA,1,Cellular,8.627109,2,Low,0,0,0,1,0,Moderate,0,Neutral,2023,10,14,Saturday,8.627109,0,1,0,0,1,0,1,0
2023-10-28 15:00:00,Mobile,0,0,Medium,0,0,0,1,1,0,Weak,0,0,Low,13-16,ASIA,0,WiFi,0.06300385,3,Low,0,0,1,0,0,Low,0,Neutral,2023,10,15,Saturday,0.06300385,0,0,1,0,0,1,1,0
2023-10-28 16:00:00,Mobile,0,0,Low,0,0,0,2,5,0,Weak,0,0,Low,13-16,US,0,WiFi,0.26823857,6,Low,0,0,0,0,0,Moderate,1,Neutral,2023,10,16,Saturday,0.26823857,0,0,0,0,1,1,1,0
2023-10-28 17:00:00,Mobile,0,2,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,Other,0,Cellular,2.6063316,5,Low,1,0,0,0,0,Low,0,Safe,2023,10,17,Saturday,2.6063316,0,0,0,0,0,0,0,0
2023-10-28 18:00:00,Mobile,0,1,Medium,1,0,0,1,1,0,Weak,0,0,Low,13-16,EU,0,Cellular,7.132327,5,Low,0,0,0,0,0,High,0,Neutral,2023,10,18,Saturday,7.132327,0,0,1,0,2,1,1,0
2023-10-28 19:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,WiFi,0.5465854,7,Low,0,1,0,0,0,High,0,Neutral,2023,10,19,Saturday,0.5465854,0,0,0,0,2,0,1,0
2023-10-28 20:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Moderate,0,0,None,13-16,US,0,WiFi,0.513253,3,Low,0,0,0,0,0,High,0,Safe,2023,10,20,Saturday,0.513253,0,1,0,0,2,0,0,0
2023-10-28 21:00:00,Mobile,0,0,High,0,0,0,2,2,0,Weak,0,0,None,13-16,ASIA,0,Cellular,1.2423316,2,Low,0,0,0,0,0,Low,0,Risky,2023,10,21,Saturday,1.2423316,0,0,2,0,0,0,2,0
2023-10-28 22:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,Low,<13,EU,0,WiFi,3.6495936,2,Low,0,0,0,1,0,High,0,Safe,2023,10,22,Saturday,3.6495936,0,0,0,0,2,1,0,1
2023-10-28 23:00:00,Mobile,0,0,Medium,0,0,1,1,4,0,Weak,0,1,None,<13,US,0,Cellular,0.8055148,6,Low,0,0,0,0,0,Low,1,Neutral,2023,10,23,Saturday,0.8055148,0,0,1,0,0,0,1,1
2023-10-29 00:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,WiFi,1.482534,2,Low,0,1,1,0,0,Low,0,Safe,2023,10,0,Sunday,1.482534,0,0,0,0,0,0,0,0
2023-10-29 01:00:00,Mobile,0,0,High,1,0,0,1,1,0,Moderate,0,0,None,13-16,US,1,Cellular,0.115317464,4,Low,0,0,0,1,0,Low,1,Safe,2023,10,1,Sunday,0.115317464,0,1,2,0,0,0,0,0
2023-10-29 02:00:00,Mobile,0,0,Low,0,0,0,0,2,0,Weak,0,0,None,13-16,US,0,WiFi,0.5042703,4,Low,0,0,0,0,0,Low,0,Safe,2023,10,2,Sunday,0.5042703,0,0,0,0,0,0,0,0
2023-10-29 03:00:00,Mobile,0,0,Low,0,0,0,0,4,0,Strong,0,0,Low,<13,US,1,Cellular,4.0597167,3,Low,0,0,0,1,0,Moderate,0,Safe,2023,10,3,Sunday,4.0597167,0,2,0,0,1,1,0,1
2023-10-29 04:00:00,Mobile,0,0,Low,0,0,0,0,1,0,Weak,0,0,None,13-16,US,1,Cellular,0.6723712,3,Low,0,0,0,1,0,High,0,Neutral,2023,10,4,Sunday,0.6723712,0,0,0,0,2,0,1,0
2023-10-29 05:00:00,Desktop,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,WiFi,1.1626914,3,Low,0,0,0,1,0,High,0,Safe,2023,10,5,Sunday,1.1626914,0,0,0,0,2,0,0,0
2023-10-29 06:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,<13,US,0,WiFi,1.1342258,1,Low,0,0,0,1,0,High,0,Safe,2023,10,6,Sunday,1.1342258,0,0,0,0,2,0,0,1
2023-10-29 07:00:00,Mobile,0,0,Low,1,0,1,0,1,1,Weak,0,0,High,13-16,US,0,WiFi,1.0841264,2,Low,1,0,0,0,0,High,0,Safe,2023,10,7,Sunday,1.0841264,0,0,0,0,2,2,0,0
2023-10-29 08:00:00,Mobile,0,1,Low,1,0,0,3,2,0,Weak,0,0,None,13-16,US,0,Other,2.9168198,5,Low,1,0,0,1,0,Low,0,Safe,2023,10,8,Sunday,2.9168198,0,0,0,0,0,0,0,0
2023-10-29 09:00:00,Mobile,0,1,High,0,0,0,2,1,0,Weak,0,0,None,<13,US,0,Ethernet,0.532891,1,Low,0,0,0,0,0,Low,0,Neutral,2023,10,9,Sunday,0.532891,0,0,2,0,0,0,1,1
2023-10-29 10:00:00,Mobile,0,0,High,0,0,0,4,1,0,Weak,0,0,None,13-16,US,0,Other,0.76317537,1,Low,0,0,0,0,0,Moderate,0,Safe,2023,10,10,Sunday,0.76317537,0,0,2,0,1,0,0,0
2023-10-29 11:00:00,Laptop,1,0,Low,1,1,1,3,1,0,Weak,0,0,None,13-16,US,0,WiFi,2.128435,2,Low,1,1,0,0,0,Low,0,Safe,2023,10,11,Sunday,2.128435,0,0,0,0,0,0,0,0
2023-10-29 12:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Weak,0,0,Low,17-19,EU,0,Cellular,0.114928864,4,Low,0,0,0,0,0,Low,0,Neutral,2023,10,12,Sunday,0.114928864,0,0,0,0,0,1,1,0
2023-10-29 13:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Weak,0,0,Low,13-16,US,0,WiFi,2.4303546,3,Low,1,0,0,0,0,Moderate,1,Neutral,2023,10,13,Sunday,2.4303546,0,0,0,0,1,1,1,0
2023-10-29 14:00:00,Mobile,0,0,Low,0,0,0,2,2,0,Weak,0,0,Low,13-16,US,0,Ethernet,1.33618,2,Low,0,0,0,0,0,Low,1,Neutral,2023,10,14,Sunday,1.33618,0,0,0,0,0,1,1,0
2023-10-29 15:00:00,Mobile,0,0,Medium,0,0,0,0,1,0,Moderate,0,0,None,13-16,US,0,Cellular,1.1448742,2,Medium,0,0,0,0,0,Low,1,Safe,2023,10,15,Sunday,1.1448742,0,1,1,1,0,0,0,0
2023-10-29 16:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,Low,13-16,US,0,WiFi,1.4490694,3,Low,0,0,0,0,0,Low,0,Risky,2023,10,16,Sunday,1.4490694,0,0,0,0,0,1,2,0
2023-10-29 17:00:00,Mobile,0,0,Low,0,0,0,1,2,0,Weak,0,0,None,13-16,US,0,Ethernet,1.0060526,1,Medium,1,0,0,0,0,High,1,Safe,2023,10,17,Sunday,1.0060526,0,0,0,1,2,0,0,0
2023-10-29 18:00:00,Tablet,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,1,Other,0.13838357,2,Low,0,0,0,0,0,Low,1,Neutral,2023,10,18,Sunday,0.13838357,0,0,0,0,0,0,1,0
2023-10-29 19:00:00,Laptop,0,0,Low,0,0,0,2,1,0,Weak,0,0,Low,<13,US,1,Cellular,0.96588767,3,Medium,0,0,0,0,0,Low,0,Safe,2023,10,19,Sunday,0.96588767,0,0,0,1,0,1,0,1
2023-10-29 20:00:00,Tablet,0,0,Low,1,0,0,1,1,0,Weak,0,0,Low,13-16,US,1,WiFi,4.6998086,0,High,0,0,0,0,0,Moderate,0,Safe,2023,10,20,Sunday,4.6998086,0,0,0,2,1,1,0,0
2023-10-29 21:00:00,Mobile,0,0,Low,0,0,0,3,1,1,Moderate,0,0,None,17-19,US,0,Cellular,2.4382453,4,Low,0,0,0,1,0,Low,0,Safe,2023,10,21,Sunday,2.4382453,0,1,0,0,0,0,0,0
2023-10-29 22:00:00,Mobile,0,0,High,0,0,0,2,1,1,Weak,0,0,None,13-16,US,0,WiFi,1.7887477,5,Low,0,0,0,0,0,Moderate,0,Safe,2023,10,22,Sunday,1.7887477,0,0,2,0,1,0,0,0
2023-10-29 23:00:00,Mobile,0,1,Low,0,0,0,4,3,0,Weak,0,0,High,13-16,US,0,WiFi,7.5009747,3,Low,0,1,0,0,0,Low,1,Safe,2023,10,23,Sunday,7.5009747,0,0,0,0,0,2,0,0
2023-10-30 00:00:00,Tablet,0,0,Low,0,0,1,3,5,0,Weak,0,0,None,<13,Other,0,WiFi,3.648583,3,Low,0,0,0,0,0,Low,0,Safe,2023,10,0,Monday,3.648583,0,0,0,0,0,0,0,1
2023-10-30 01:00:00,Mobile,0,0,Low,0,0,0,0,2,0,Moderate,0,0,None,17-19,US,0,Ethernet,2.316119,3,Low,1,0,0,0,0,Moderate,0,Risky,2023,10,1,Monday,2.316119,0,1,0,0,1,0,2,0
2023-10-30 02:00:00,Mobile,0,1,Medium,0,0,0,2,1,0,Weak,0,0,None,13-16,Other,0,Other,0.5431505,1,Low,0,0,0,0,0,Moderate,1,Risky,2023,10,2,Monday,0.5431505,0,0,1,0,1,0,2,0
2023-10-30 03:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Moderate,0,0,High,13-16,US,0,Cellular,0.76250184,2,Low,0,0,0,0,0,High,1,Neutral,2023,10,3,Monday,0.76250184,0,1,0,0,2,2,1,0
2023-10-30 04:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Strong,0,0,None,17-19,US,0,WiFi,0.16656178,1,Low,0,0,1,0,0,Low,1,Safe,2023,10,4,Monday,0.16656178,0,2,0,0,0,0,0,0
2023-10-30 05:00:00,Laptop,0,0,Low,0,0,0,1,2,0,Weak,0,0,Low,17-19,US,0,WiFi,0.88411415,4,Low,0,0,0,0,0,Low,0,Safe,2023,10,5,Monday,0.88411415,0,0,0,0,0,1,0,0
2023-10-30 06:00:00,Mobile,0,0,Low,0,0,0,2,1,1,Weak,0,0,None,13-16,US,0,WiFi,0.7435891,3,Medium,0,0,0,0,0,High,0,Safe,2023,10,6,Monday,0.7435891,0,0,0,1,2,0,0,0
2023-10-30 07:00:00,Mobile,0,0,Low,0,0,0,3,1,1,Weak,0,0,High,13-16,US,0,WiFi,2.0152261,0,Low,0,0,0,0,0,Low,1,Safe,2023,10,7,Monday,2.0152261,0,0,0,0,0,2,0,0
2023-10-30 08:00:00,Laptop,0,1,Low,0,0,0,1,2,0,Strong,0,0,Low,13-16,EU,0,Cellular,1.877077,4,Low,0,0,0,0,0,High,1,Safe,2023,10,8,Monday,1.877077,0,2,0,0,2,1,0,0
2023-10-30 09:00:00,Laptop,0,0,Medium,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,WiFi,0.28984943,2,Medium,0,0,0,0,0,Moderate,0,Neutral,2023,10,9,Monday,0.28984943,0,0,1,1,1,0,1,0
2023-10-30 10:00:00,Desktop,0,2,Medium,0,0,0,2,2,0,Strong,0,0,None,13-16,US,0,Cellular,1.5895388,6,Low,0,0,0,0,0,High,1,Safe,2023,10,10,Monday,1.5895388,0,2,1,0,2,0,0,0
2023-10-30 11:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,EU,0,WiFi,0.64052635,4,Low,0,0,0,0,0,Low,0,Safe,2023,10,11,Monday,0.64052635,0,0,0,0,0,0,0,0
2023-10-30 12:00:00,Mobile,0,0,Medium,0,0,0,2,1,0,Moderate,0,0,High,13-16,EU,0,WiFi,6.9773326,3,Low,0,0,0,0,0,Moderate,0,Safe,2023,10,12,Monday,6.9773326,0,1,1,0,1,2,0,0
2023-10-30 13:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,EU,0,WiFi,5.956839,2,Low,0,0,0,1,0,Moderate,0,Neutral,2023,10,13,Monday,5.956839,0,0,0,0,1,0,1,0
2023-10-30 14:00:00,Mobile,0,0,Medium,0,0,0,2,2,0,Weak,0,0,None,17-19,EU,0,WiFi,0.39326158,4,Low,0,0,0,0,0,Low,1,Safe,2023,10,14,Monday,0.39326158,0,0,1,0,0,0,0,0
2023-10-30 15:00:00,Tablet,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,1,WiFi,2.044093,4,Low,0,0,1,0,0,Low,0,Safe,2023,10,15,Monday,2.044093,0,0,0,0,0,0,0,0
2023-10-30 16:00:00,Mobile,0,0,Medium,0,0,1,2,2,0,Weak,0,0,None,17-19,EU,0,Ethernet,0.11954759,0,Low,0,1,0,0,1,Moderate,0,Neutral,2023,10,16,Monday,0.11954759,0,0,1,0,1,0,1,0
2023-10-30 17:00:00,Mobile,0,0,Low,0,0,0,0,2,0,Weak,0,0,None,13-16,US,0,WiFi,0.37155575,2,Low,0,0,0,0,0,Low,1,Safe,2023,10,17,Monday,0.37155575,0,0,0,0,0,0,0,0
2023-10-30 18:00:00,Mobile,0,0,Low,0,0,0,0,1,0,Moderate,0,0,Low,17-19,US,1,WiFi,3.7823331,4,Low,0,0,0,0,1,Low,0,Neutral,2023,10,18,Monday,3.7823331,0,1,0,0,0,1,1,0
